No.,Time,FrameCounter,LX,LY,LP,RX,RY,RP,CX,CY,D,D-Sts,M-Sts,E-Sts,DISABLE_R,XMIN_ERR_R,XMAX_ERR_R,YMIN_ERR_R,YMAX_ERR_R,PUKJ_ERR_R,PUPIL_ERR_R,CALC_ERR_R,METHOD_MSB_R,METHOD_LSB_R,DISABLE_C,XMIN_ERR_C,XMAX_ERR_C,YMIN_ERR_C,YMAX_ERR_C,CALC_ERR_C,DISABLE_L,XMIN_ERR_L,XMAX_ERR_L,YMIN_ERR_L,YMAX_ERR_L,PUKJ_ERR_L,PUPL_ERR_L,CALC_ERR_L,METHOD_MSB_L,METHOD_LSB_L,SCENE,CUE3_DSTATION,CUE2_EXTERNAL,CUE1_SWITCH,TTL_WINK_R,TTL_FIX_R,DTTL_PUPIL_R,TTL_SLEEP_R,TTL_FIX_C,TTL_WINK_L,TTL_FIX_L,TTL_PUPIL_L,TTL_SLEEP_L
00004770,79.580,00:08:36:010,329.8,210.8,3.36,315.5,228.6,3.14,322.8,240.0,0.908,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004771,79.597,00:08:36:011,337.6,215.8,3.24,309.6,220.8,3.30,323.8,243.2,0.532,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004772,79.614,00:08:36:012,329.9,210.0,3.33,315.4,224.4,3.08,322.7,235.8,0.901,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004773,79.630,00:08:36:013,328.5,211.9,3.40,321.3,230.8,3.27,325.0,236.5,1.398,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004774,79.647,00:08:36:014,329.9,211.7,3.35,321.0,224.2,3.17,325.5,231.1,1.245,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004775,79.664,00:08:36:015,335.0,210.9,3.24,306.9,231.9,3.05,321.0,255.1,0.530,0x00000000,0x00000000,0x00004040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,1,0,0
00004776,79.680,00:08:36:016,326.3,210.8,3.46,333.4,222.6,3.35,329.8,216.7,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004777,79.697,00:08:36:017,330.0,209.5,3.35,311.8,222.4,3.04,321.0,236.7,0.761,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004778,79.714,00:08:36:018,329.1,210.9,3.37,324.5,224.7,3.26,326.8,228.2,1.740,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004779,79.730,00:08:36:019,326.7,211.6,3.43,322.2,228.4,3.25,324.5,231.9,1.749,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004780,79.747,00:08:36:020,326.3,210.0,3.42,320.7,218.4,3.15,323.6,222.7,1.582,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004781,79.764,00:08:36:021,325.9,212.2,3.45,316.1,233.5,3.24,321.0,241.3,1.175,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004782,79.780,00:08:36:022,334.5,238.4,3.37,334.2,259.1,3.40,334.3,259.3,2.862,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004783,79.797,00:08:36:023,329.1,258.4,3.38,309.9,268.2,3.29,319.4,285.2,0.729,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004784,79.814,00:08:36:024,328.4,255.8,3.35,322.0,276.3,3.33,325.3,282.0,1.488,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004785,79.830,00:08:36:025,324.8,254.3,3.41,316.7,266.4,3.21,320.8,273.4,1.313,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004786,79.847,00:08:36:026,323.5,257.0,3.41,321.5,266.4,3.28,322.5,268.0,2.290,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004787,79.864,00:08:36:027,323.4,254.8,3.44,313.8,271.1,3.22,318.5,279.5,1.185,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004788,79.881,00:08:36:028,330.1,251.8,3.29,309.7,266.8,3.16,319.9,284.8,0.694,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004789,79.897,00:08:36:029,324.1,253.7,3.38,312.3,267.7,3.18,318.2,277.9,1.041,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00004790,79.914,00:08:36:030,325.0,251.6,3.35,311.6,267.5,3.20,318.2,279.2,0.951,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00004791,79.931,00:08:36:031,319.3,253.7,3.47,315.9,269.6,3.32,317.6,272.6,1.951,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00004792,79.947,00:08:36:032,330.2,255.0,3.27,308.5,276.2,3.26,319.3,295.9,0.660,0x00000000,0x00000000,0x00004040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,1,0,0
00004793,79.964,00:08:36:033,337.3,203.3,3.14,284.3,199.3,2.72,309.7,241.6,0.291,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004794,79.981,00:08:36:034,320.0,183.0,3.46,303.5,201.7,3.06,311.4,213.9,0.819,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004795,79.997,00:08:36:035,343.9,205.7,3.04,265.6,203.3,3.26,301.9,270.4,0.193,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004796,80.014,00:08:36:036,326.0,187.9,3.34,303.9,202.4,3.11,314.7,218.9,0.650,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004797,80.031,00:08:36:037,323.4,184.4,3.40,296.1,206.5,3.10,309.1,227.5,0.544,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004798,80.047,00:08:36:038,326.6,192.7,3.35,295.2,195.3,3.29,310.3,218.8,0.482,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004799,80.064,00:08:36:039,324.1,186.4,3.37,298.3,199.0,3.00,310.7,218.4,0.571,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004800,80.081,00:08:36:040,323.3,187.6,3.39,308.7,204.9,3.23,315.9,215.7,0.895,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004801,80.097,00:08:36:041,321.4,186.5,3.43,313.9,196.3,3.20,317.6,201.6,1.374,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004802,80.114,00:08:36:042,321.7,185.0,3.42,304.7,205.6,3.16,313.0,218.3,0.801,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004803,80.131,00:08:36:043,324.3,183.2,3.35,299.2,191.7,2.95,311.3,210.0,0.585,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004804,80.147,00:08:36:044,323.6,185.5,3.43,306.2,207.5,3.20,314.7,220.7,0.785,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004805,80.164,00:08:36:045,322.9,184.1,3.41,308.5,202.6,3.13,315.6,213.1,0.908,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004806,80.181,00:08:36:046,324.2,186.1,3.37,295.5,197.2,2.99,309.2,218.7,0.521,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004807,80.197,00:08:36:047,320.5,183.2,3.47,311.5,199.2,3.17,315.9,205.7,1.235,0x00000000,0x00000000,0x00004040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,1,0,0
00004808,80.214,00:08:36:048,321.2,193.0,3.39,309.2,205.8,3.19,315.1,214.7,1.027,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00004809,80.231,00:08:36:049,306.3,230.3,3.46,304.2,244.7,3.32,305.1,246.4,2.262,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004810,80.248,00:08:36:050,296.6,251.1,3.29,267.1,267.2,3.17,279.4,293.9,0.508,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004811,80.264,00:08:36:051,287.5,259.2,3.40,264.0,276.6,3.17,273.5,298.1,0.618,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004812,80.281,00:08:36:052,284.8,257.9,3.39,272.1,269.8,3.14,277.3,281.0,0.989,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004813,80.298,00:08:36:053,284.6,264.6,3.46,276.4,272.7,3.21,279.8,280.0,1.295,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004814,80.314,00:08:36:054,285.4,260.9,3.41,270.1,267.5,3.10,276.4,281.0,0.863,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004815,80.331,00:08:36:055,286.5,264.2,3.42,273.4,271.3,3.17,278.8,282.9,0.966,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004816,80.348,00:08:36:056,289.2,270.5,3.41,267.6,281.2,3.10,276.5,301.0,0.662,0x00000000,0x00000000,0x00004040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,1,0,0
00004817,80.364,00:08:36:057,315.9,299.6,3.44,302.1,308.2,3.22,308.7,321.4,0.931,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004818,80.381,00:08:36:058,311.4,308.0,3.43,265.9,320.3,2.98,285.4,368.3,0.340,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004819,80.398,00:08:36:059,309.8,306.8,3.42,283.6,317.6,3.13,295.4,344.0,0.564,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004820,80.414,00:08:37:000,312.9,299.3,3.39,283.0,307.0,3.07,296.5,336.7,0.502,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004821,80.431,00:08:37:001,308.4,288.5,3.45,290.3,296.8,3.14,298.5,313.9,0.763,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004822,80.448,00:08:37:002,318.9,283.7,3.27,276.6,296.4,3.11,295.6,338.6,0.364,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004823,80.464,00:08:37:003,310.9,281.1,3.42,290.2,296.1,3.21,299.7,315.7,0.688,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004824,80.481,00:08:37:004,309.7,280.4,3.41,291.9,288.7,3.13,300.1,305.2,0.771,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004825,80.498,00:08:37:005,310.5,288.3,3.40,281.7,300.3,3.12,294.6,328.4,0.519,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004826,80.514,00:08:37:006,312.6,284.2,3.33,284.2,291.8,3.12,297.0,319.0,0.525,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004827,80.531,00:08:37:007,324.8,256.9,3.40,306.9,269.3,3.22,315.7,285.2,0.770,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004828,80.548,00:08:37:008,350.4,230.4,3.07,237.9,252.2,2.59,286.4,372.0,0.126,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004829,80.565,00:08:37:009,338.9,225.6,3.42,277.4,211.3,2.89,306.4,263.0,0.250,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004830,80.581,00:08:37:010,327.6,234.5,3.43,307.6,255.5,3.36,317.5,272.7,0.703,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004831,80.598,00:08:37:011,328.3,243.9,3.33,305.4,251.0,3.24,316.7,270.5,0.633,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004832,80.615,00:08:37:012,324.4,242.9,3.38,292.0,255.5,3.15,307.3,284.2,0.467,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004833,80.631,00:08:37:013,324.0,234.0,3.38,291.2,248.2,3.17,306.7,276.8,0.461,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004834,80.648,00:08:37:014,325.8,230.9,3.30,265.0,233.2,2.87,291.9,287.3,0.253,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004835,80.665,00:08:37:015,316.5,228.9,3.46,291.5,243.6,3.28,303.1,264.7,0.586,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004836,80.681,00:08:37:016,314.6,249.3,3.53,298.3,261.2,3.35,306.0,275.2,0.828,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004837,80.698,00:08:37:017,320.1,256.6,3.39,291.2,263.5,3.20,304.7,289.4,0.517,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004838,80.715,00:08:37:018,316.0,256.5,3.48,296.3,271.3,3.37,305.5,289.0,0.712,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004839,80.731,00:08:37:019,321.2,255.5,3.42,280.5,275.3,3.19,299.1,313.8,0.378,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004840,80.748,00:08:37:020,323.0,256.9,3.39,300.3,261.6,3.37,311.3,281.5,0.637,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004841,80.765,00:08:37:021,318.9,254.6,3.49,282.3,263.3,3.20,299.0,296.6,0.418,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004842,80.781,00:08:37:022,323.6,251.6,3.39,287.3,259.9,3.21,304.3,292.6,0.421,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004843,80.798,00:08:37:023,318.7,250.9,3.46,290.3,261.1,3.29,303.5,286.3,0.526,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004844,80.815,00:08:37:024,321.5,250.1,3.47,269.4,262.4,3.16,292.5,311.4,0.297,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004845,80.831,00:08:37:025,321.9,249.4,3.46,277.1,254.8,3.32,297.4,295.5,0.345,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004846,80.848,00:08:37:026,318.4,247.6,3.57,294.7,257.6,3.34,305.9,278.3,0.612,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00004847,80.865,00:08:37:027,346.6,246.3,3.15,236.5,232.1,2.63,283.2,342.6,0.129,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004848,80.882,00:08:37:028,324.8,245.2,3.52,288.9,253.0,3.31,305.8,284.7,0.426,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004849,80.898,00:08:37:029,333.8,248.6,3.44,281.3,257.7,3.21,306.1,306.5,0.295,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004850,80.915,00:08:37:030,328.6,244.8,3.53,301.2,252.7,3.36,314.6,276.5,0.541,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004851,80.932,00:08:37:031,334.7,253.0,3.46,301.6,260.7,3.37,318.0,290.4,0.459,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004852,80.948,00:08:37:032,341.5,270.2,3.45,271.2,287.8,3.15,304.0,361.1,0.217,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004853,80.965,00:08:37:033,340.7,269.2,3.56,308.7,276.7,3.40,325.0,306.4,0.473,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004854,80.982,00:08:37:034,355.8,281.3,3.38,295.6,294.1,3.30,326.5,356.3,0.256,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004855,80.998,00:08:37:035,357.7,285.6,3.40,311.6,285.6,3.36,336.2,330.8,0.335,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004856,81.015,00:08:37:036,365.6,288.2,3.38,304.1,292.8,3.31,337.0,356.3,0.250,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004857,81.032,00:08:37:037,371.6,287.5,3.33,313.5,292.4,3.46,345.6,351.9,0.265,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004858,81.048,00:08:37:038,337.1,289.4,3.54,276.4,294.8,3.26,304.9,357.7,0.254,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004859,81.065,00:08:37:039,293.0,276.8,3.48,242.4,287.6,3.25,261.6,337.9,0.306,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00004860,81.082,00:08:37:040,168.2,462.2,1.38,210.0,328.4,3.13,189.1,395.3,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
